,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
0,1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,72518050,80.94,11.51, 0:48.40,191,500,12.2,29007.22
1,101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,62977045,250.2,13.77, 0:51.08,516,500,11.36,25190.82
2,102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,33351830,213.94,12.69, 0:50.94,444,500,11.45,13340.73
3,103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,35668130,255.69,12.79, 0:49.84,538,500,11.75,14267.25
4,104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,86198782,483.4,11.37, 0:51.16,967,500,11.16,34479.51
5,105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,87948570,321.13,10.5, 0:49.48,670,500,11.77,35179.43
6,106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,75917074,195.78,10.33, 0:50.87,405,500,11.42,30366.83
7,107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,73303140,200.62,9.29, 0:47.25,444,500,12.16,29321.26
8,108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,58579080,224.89,11.26, 0:50.21,470,500,11.61,23431.63
9,109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,60258087,233.54,10.95, 0:49.67,492,500,11.48,24103.23
10,110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,34169159,202.76,10.29, 0:48.86,435,500,11.96,13667.66
11,11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,54151643,112.13,10.73, 0:46.35,265,500,12.81,21660.66
12,111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,83960399,379.06,10.67, 0:49.78,782,500,11.7,33584.16
13,112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,63409114,298.68,11.34, 0:51.47,602,500,11.03,25363.65
14,113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,63406536,329.04,11.09, 0:50.67,671,500,11.47,25362.61
15,114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,55972506,275.15,11.4, 0:51.41,557,500,11.27,22389.0
16,115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,35909251,323.14,11.24, 0:50.93,656,500,11.2,14363.7
17,116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,62129289,373.75,10.34, 0:50.23,764,500,11.38,24851.72
18,117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,63404334,292.0,11.27, 0:51.19,592,500,11.27,25361.73
19,118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,76975320,301.14,11.43, 0:51.12,611,500,11.17,30790.13
20,119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,55527776,306.12,14.13, 0:50.50,634,500,11.36,22211.11
21,120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,55514755,304.36,12.79, 0:50.03,633,500,11.44,22205.9
22,12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,54151643,112.7,10.71, 0:46.88,263,500,12.35,21660.66
23,121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,32302552,269.05,14.01, 0:49.75,568,500,11.67,12921.02
24,122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,55597388,302.43,14.63, 0:53.30,594,500,10.88,22238.96
25,123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,54426526,379.42,12.2, 0:51.45,761,500,11.28,21770.61
26,124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,42048123,271.51,14.32, 0:51.32,556,500,11.4,16819.25
27,125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,45745950,282.33,13.85, 0:50.08,591,500,11.68,18298.38
28,126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,43565786,273.19,12.55, 0:48.35,590,500,11.87,17426.31
29,127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,58316676,279.43,12.45, 0:51.44,567,500,11.09,23326.67
30,128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,59335767,281.56,12.3, 0:51.89,566,500,11.19,23734.31
31,129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,65746987,294.49,13.1, 0:52.66,584,500,11.03,26298.79
32,130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,83368029,279.04,12.2, 0:50.27,579,500,11.62,33347.21
