,configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs
0,1,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,13112922,2.64,0.34, 0:00.49,603,599,1772.92,5253.93
1,101,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,60,1,69,1,7242231,10.71,0.38, 0:01.30,851,599,526.29,2901.73
2,102,1,2,1:0:0,0x3:0x113,hex,6,1,16,1,1,1,0,8,2,1,auto,1,0,1,0,10,1,69,0,8114877,11.53,0.34, 0:01.20,987,599,579.24,3251.37
3,103,1,2,0:0:0,0x3:0x3,umh,6,1,16,1,1,1,0,8,2,1,spatial,1,0,1,0,10,1,69,0,8127845,12.22,0.32, 0:01.17,1063,599,587.12,3256.57
4,104,1,16,1:0:0,0x3:0x113,hex,6,1,24,1,1,1,-2,3,2,1,auto,1,0,1,40,30,0,69,1,6973371,19.43,0.4, 0:01.63,1216,599,408.22,2794.01
5,105,1,7,1:0:0,0x3:0x113,dia,6,1,24,1,1,1,-2,3,2,1,spatial,1,0,1,40,30,0,69,1,7091155,12.81,0.35, 0:01.13,1156,599,611.65,2841.2
6,106,0,5,1:0:0,0x3:0x113,tesa,0,1,16,1,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,10959825,12.01,0.34, 0:01.20,1023,599,568.45,4391.25
7,107,0,5,1:0:0,0x3:0x3,umh,0,1,16,1,1,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,10205079,12.18,0.41, 0:01.26,998,599,540.45,4088.85
8,108,1,2,0:0:0,0x113:0x113,hex,6,1,24,0,1,1,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7238317,8.78,0.33, 0:01.10,823,599,633.22,2900.16
9,109,1,2,0:0:0,0x113:0x113,hex,6,1,16,1,0,0,-2,3,2,1,auto,1,0,1,40,30,1,69,1,7199088,9.4,0.47, 0:01.12,882,599,625.33,2884.44
10,110,1,2,0:0:0,0x113:0x113,hex,6,1,24,1,0,1,-2,3,2,1,auto,1,0,1,40,30,1,69,0,8156555,11.04,0.41, 0:01.21,939,599,562.04,3268.07
11,11,0,1,1:0:0,0:0,dia,2,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7762629,3.65,0.3, 0:00.51,775,599,1687.88,3110.24
12,111,1,2,0:0:0,0x113:0x113,hex,10,1,24,1,1,1,0,3,2,1,auto,1,0,2,40,30,0,69,1,7013609,15.35,0.44, 0:01.65,954,599,400.03,2810.13
13,112,1,3,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,50,1,69,1,7254307,12.94,0.38, 0:01.45,919,599,465.29,2906.57
14,113,1,3,1:0:0,0x3:0x113,umh,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7227977,14.97,0.44, 0:01.44,1066,599,466.24,2896.02
15,114,1,3,1:0:0,0x3:0x113,hex,7,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,7190719,10.66,0.47, 0:01.28,868,599,535.63,2881.09
16,115,1,7,1:0:0,0x3:0x113,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,0,8149768,15.93,0.43, 0:01.61,1011,599,412.46,3265.35
17,116,1,3,1:0:0,0x3:0x113,hex,10,1,16,1,1,1,0,3,2,1,auto,1,0,1,40,40,1,69,1,7322613,15.83,0.64, 0:02.18,754,599,296.94,2933.94
18,117,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7251207,12.58,0.37, 0:01.32,975,599,511.86,2905.33
19,118,0,3,1:0:0,0x3:0x3,hex,7,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,8181052,13.89,0.44, 0:01.39,1026,599,487.53,3277.88
20,119,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7103446,11.42,0.39, 0:01.24,948,599,550.14,2846.12
21,120,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,1,69,1,7102502,11.74,0.35, 0:01.37,877,599,481.03,2845.74
22,12,0,1,1:0:0,0:0,dia,2,0,24,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,7762629,3.45,0.32, 0:00.45,840,599,1855.34,3110.24
23,121,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,spatial,1,0,2,40,40,1,69,0,8075775,12.22,0.37, 0:01.44,869,599,455.5,3235.7
24,122,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,1,40,40,1,69,1,7127347,10.65,0.32, 0:01.13,964,599,596.23,2855.7
25,123,1,3,1:0:0,0x3:0x113,hex,11,1,16,0,0,1,0,16,2,1,auto,1,0,2,40,40,1,69,1,7313407,12.8,0.54, 0:01.96,678,599,331.2,2930.25
26,124,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,0,50,0,69,0,7201826,12.34,0.35, 0:01.17,1080,599,588.82,2885.54
27,125,1,3,1:0:0,0x3:0x3,hex,7,1,16,1,0,1,0,16,2,1,auto,1,0,2,40,30,0,69,0,7236807,10.7,0.33, 0:01.05,1050,599,652.28,2899.56
28,126,1,3,0:0:0,0x3:0x3,hex,7,1,16,1,0,0,-2,16,2,1,auto,1,0,2,0,50,0,69,0,7248453,12.34,0.38, 0:01.24,1026,599,552.47,2904.22
29,127,1,5,1:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,auto,1,0,2,40,40,1,69,1,7148317,9.88,0.51, 0:01.03,1001,599,683.41,2864.1
30,128,1,5,0:0:0,0x3:0x113,dia,4,1,16,1,1,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,7185569,10.76,0.5, 0:01.08,1038,599,649.38,2879.03
31,129,0,5,0:0:0,0x3:0x3,dia,4,1,24,1,0,1,-2,3,2,1,spatial,1,0,2,40,40,1,69,1,7969209,11.88,0.46, 0:01.16,1061,599,587.34,3193.01
32,130,1,5,0:0:0,0x3:0x113,dia,4,1,16,0,1,1,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,6849818,8.4,0.34, 0:00.81,1075,599,919.64,2744.5
33,13,0,1,1:0:0,0:0,dia,0,0,16,0,0,1,0,0,None,None,None,None,None,0,0,None,0,69,0,13090756,2.6,0.23, 0:00.47,604,599,1858.98,5245.04
34,131,1,5,0:0:0,0x3:0x3,dia,4,0,16,1,1,0,-2,3,2,1,spatial,1,0,2,40,20,0,69,1,6943039,10.65,0.4, 0:00.90,1217,599,803.4,2781.85
